Date,^SSMI,ABBN.SW,NESN.SW,NOVN.SW,CFR.SW,ROG.SW,SREN.SW,SCMN.SW,UBSG.SW,ZURN.SW
8/8/2003,0.0038,0.0015,0.0036,-0.0048,-0.0081,0.0068,-0.0166,0.0081,0.0107,0.0199
8/11/2003,-0.0003,-0.0551,0.0036,-0.0019,-0.002,0.0045,-0.006,0.0067,-0.0019,0.003
8/12/2003,0.0093,0.0078,0.0126,0.0068,0.004,0,0.0285,0.0066,0.0125,0.0341
8/13/2003,-0.0038,0.0232,0.0071,-0.0136,-0.002,-0.0045,0.0116,-0.004,-0.0175,0
8/14/2003,0.0081,-0.0077,0.0176,0.0069,0.0102,0.0112,0.0178,0.0079,-0.0108,0.0287
8/15/2003,0.0129,0.0228,0.0104,0.0173,0.0299,0.0067,0.0264,0.0039,0.0102,0.0099
8/18/2003,0.0059,0.0795,-0.0035,0.0105,0.0039,0,0.0022,0.0118,0.0094,0.0181
8/19/2003,0.0036,0.0928,-0.0017,-0.0028,0.0309,-0.0067,0.0028,-0.0144,-0.0006,0.0137
8/20/2003,-0.0063,-0.0573,0.0207,-0.0076,0.0019,-0.018,-0.0144,-0.0066,-0.0044,-0.0631
8/21/2003,0.0104,0.0053,0.0285,0.0038,0.0335,0.0135,-0.0017,0.0145,-0.0089,0.0341
8/22/2003,0.0082,0.0469,0.018,0.0123,0.0163,0.0067,-0.0022,0,-0.007,0.0153
8/25/2003,-0.015,-0.0376,-0.0114,-0.0114,-0.0274,-0.0112,-0.0079,0.0013,-0.0155,-0.035
8/26/2003,-0.003,-0.0146,0.0082,-0.0076,0.0147,-0.0068,-0.0074,-0.0118,-0.0033,0.0014
8/27/2003,0.0045,-0.0272,0.0065,0.0048,0.0127,-0.0091,0.0063,0.0013,0.0046,0.0183
8/28/2003,0.004,0.1315,0.0016,-0.0048,-0.0036,-0.0023,0.0113,0.0066,0.0058,0.0056
8/29/2003,-0.0149,-0.0357,-0.013,-0.0125,-0.0312,-0.0162,-0.0371,0.0039,-0.0255,0.0014
9/1/2003,0.0181,0.0247,0.0146,0.0192,0.0148,0.0116,0.0207,0.0078,0.019,0.0097
9/2/2003,-0.0063,-0.0172,-0.013,-0.0096,0.0037,-0.0046,-0.0006,0.0103,-0.0078,0.0177
9/3/2003,0.0202,0.0197,0.0016,0.0219,0.0377,0.0069,0.0462,0.0026,0.0303,0.0254
9/4/2003,0.0015,-0.0073,-0.0016,0.0094,-0.0286,0.0092,0.0173,0.0177,0.0019,-0.0093
9/5/2003,0.0022,-0.0111,0,0.0139,-0.0165,0.0136,0,0.0013,-0.0044,-0.0094
9/8/2003,0.0048,0.0111,0.0033,0.0082,-0.0111,0.0067,0.0159,-0.005,0,0.0133
9/9/2003,-0.0072,-0.0062,-0.0148,-0.0009,0.0667,-0.0112,-0.0181,-0.0063,-0.007,-0.0241
9/10/2003,0.0016,-0.0403,0.0197,0.0082,-0.0052,0.0045,-0.0343,0.0051,-0.009,-0.0082
9/11/2003,0.0014,0.0013,0.0065,-0.0018,0.0105,0.0134,0.0039,0,-0.0065,-0.0041
9/12/2003,-0.0011,0.0115,-0.0065,-0.0045,0,0,0.0093,0.005,0.002,-0.0166
9/15/2003,0.0045,0.0483,0.0097,-0.0009,0.0104,0.0132,-0.0182,-0.0038,0.0013,-0.0197
9/16/2003,0.0074,0.0156,0.0016,0.0154,0,0.0087,0.0061,0.0013,0.0071,0.0099
9/17/2003,0.0051,-0.0253,0.0048,-0.0036,-0.0017,0,0.0028,-0.0013,0.0179,0.0209
9/18/2003,0.0044,-0.0135,-0.0016,0,-0.0244,0.0022,-0.0044,-0.0038,0.0076,0.011
9/19/2003,-0.0066,-0.0087,0.0032,-0.01,-0.016,-0.0065,-0.0011,-0.0166,-0.0013,-0.0138
9/22/2003,-0.0244,0.0099,-0.0242,-0.0249,-0.0236,-0.022,-0.0213,-0.009,-0.0197,-0.0352
9/23/2003,-0.0086,-0.0112,-0.0132,0.0047,-0.0092,-0.0022,-0.023,-0.0144,-0.0097,-0.0115
9/24/2003,0.0035,0.021,0.0245,-0.0235,0.0346,0.0111,0.0184,0.0026,0.0032,0.0015
9/25/2003,-0.0135,-0.04,-0.0032,-0.0115,-0.0476,-0.0044,-0.0184,0.0092,-0.011,-0.0384
9/26/2003,-0.0057,-0.0563,0.0016,-0.0087,0,-0.0111,-0.0041,-0.0078,0.0007,-0.003
9/29/2003,-0.0057,0.016,-0.0065,-0.0078,0.0019,-0.0113,0.0041,0.0013,-0.0046,-0.0137
9/30/2003,-0.0116,-0.0323,-0.0082,-0.001,-0.017,-0.0068,-0.0259,0.0091,-0.0293,0.0107
10/1/2003,0.0035,0.023,0,0.0039,-0.0173,-0.0046,-0.0078,0.0129,0.0101,0.0015
10/2/2003,0.0033,-0.023,0.0016,0.0058,0.0211,-0.0092,0,-0.0013,0.0106,0.0075
10/3/2003,0.0244,0.0533,0.0163,0.0125,0.0299,0.0206,0.0418,0.0203,0.0287,0.0441
10/6/2003,-0.008,0,-0.0114,-0.0106,0.011,-0.0045,-0.0081,-0.0076,-0.0032,-0.0058
10/7/2003,-0.0074,-0.0157,-0.0033,-0.0087,-0.0018,-0.0023,-0.0047,-0.0025,0.0045,-0.0204
10/8/2003,0.0044,0.0079,-0.0033,0.0029,0.0181,0.0068,0.0023,0.0013,0.0006,0.0044
10/9/2003,0.0138,0.0335,0,0.024,0.0036,0.0113,0.0098,0.0063,0.0115,0.0232
10/10/2003,-0.0026,-0.0063,-0.0033,0.0028,-0.0054,-0.009,-0.0029,-0.0025,-0.0025,-0.013
10/13/2003,0.013,-0.0038,0.0049,0.0179,0.0125,0.009,0.0172,-0.0025,0.0101,0.0343
10/14/2003,-0.0036,-0.0103,-0.0033,-0.0131,-0.0179,-0.0067,-0.0046,-0.0115,0.0038,-0.0042
10/15/2003,0.0016,-0.0065,-0.0033,-0.0038,0.032,0,0.0006,-0.0039,0.0019,0.0042
10/16/2003,0.0001,-0.0026,0.0082,-0.0028,0,-0.0023,-0.0006,-0.0052,0.0019,-0.0113
10/17/2003,-0.003,0.0039,0.0016,0.0019,0.0173,-0.0091,-0.0167,-0.0039,-0.0019,-0.01
10/20/2003,0.0037,-0.025,-0.0082,0.0085,-0.0035,0.0114,-0.0006,-0.0026,0.0124,0.0029
10/21/2003,-0.0017,-0.0352,0.0033,-0.0171,0.0035,0.0112,0.0017,0.0117,-0.0031,0.0043
10/22/2003,-0.0156,-0.0167,-0.0149,-0.0193,-0.0244,-0.018,-0.0122,-0.0013,-0.01,-0.0245
10/23/2003,-0.0104,0.0181,-0.0084,-0.0088,-0.0106,-0.0114,-0.0166,-0.0039,-0.0101,-0.0059
10/24/2003,0.0001,-0.0552,-0.0017,0.0049,0.0298,0,-0.0012,-0.0013,0.0013,-0.0133
10/27/2003,0.0066,-0.0102,0.005,0.0049,0.0154,0.0069,0,0.009,0.0088,0.0059
10/28/2003,0.0053,0.0846,-0.0017,0,0.0482,-0.0046,-0.0066,0.0102,0.0075,0.0103
10/29/2003,-0.0015,0.0371,-0.0034,-0.0167,0.0097,0.0046,0.0078,0.0038,-0.0006,-0.0103
10/30/2003,0.0088,0.0155,0.0017,0.004,-0.0146,0.0091,0.0113,-0.0115,0.0148,0.0306
10/31/2003,-0.0023,0.0064,-0.0118,0.003,-0.0214,0,-0.0083,-0.0051,0.0043,-0.0188
11/3/2003,0.0205,0.0314,0.0185,0.0204,0.0247,0.0135,0.0322,0.0115,0.0157,0.0274
11/4/2003,-0.0128,-0.0137,-0.0067,-0.0116,-0.0247,-0.0135,0.0035,-0.0128,-0.0097,0.0085
11/5/2003,-0.0094,-0.0126,-0.0034,-0.0117,-0.0016,0,-0.0098,-0.0039,-0.019,-0.0042
11/6/2003,0.0062,-0.0038,0.0117,0.0079,0.0231,0.009,0.0017,0.0013,0.008,-0.0128
11/7/2003,0.0121,0.035,0.01,0.0029,0.0336,0.0156,0.0006,-0.0013,0.0182,0.0086
11/10/2003,-0.0109,-0.0136,-0.0066,-0.0058,-0.0191,-0.0133,-0.0187,0.0039,-0.0145,-0.0014
11/11/2003,0.0034,0.0148,-0.005,0.0078,-0.0227,0.0089,0.0012,0.0013,0.0295,-0.0143
11/12/2003,0.002,0,0,0.001,0.0016,0.0154,-0.0065,-0.0078,-0.0012,0
11/13/2003,0.0104,0.0061,0,0.0164,0.0355,0.0343,0.003,-0.0013,-0.0006,0.0058
11/14/2003,0.0082,0.0037,-0.0067,0.0366,0.0172,0.0147,0.0029,0,0,-0.0043
11/17/2003,-0.0179,-0.0258,-0.0118,-0.0065,-0.038,-0.0253,-0.022,-0.0039,-0.0174,-0.0248
11/18/2003,-0.0047,-0.0025,-0.0103,-0.0046,0.0048,0.0064,-0.0127,-0.0013,-0.0024,0.0088
11/19/2003,-0.01,0.0037,0.0017,-0.0103,-0.0162,-0.0149,-0.0203,0.0117,-0.0202,-0.0313
11/20/2003,0.0006,0,0,0.0113,-0.0198,0.0064,-0.015,-0.013,-0.0062,-0.0061
11/21/2003,0.001,-0.0001,0.0017,0,0.0066,0,-0.0121,0.0039,-0.0025,0.0046
11/24/2003,0.0187,0,0.0119,0.023,0.0437,0.0127,0.0376,0.0142,0.0234,0.0269
11/25/2003,0.0008,-0.0031,0.0051,-0.0101,0.0126,-0.0021,-0.0049,-0.0026,0.0055,0.0044
11/26/2003,-0.0025,0.0016,-0.0017,0,-0.0222,-0.0192,0.0172,-0.013,0.0048,-0.0088
11/27/2003,0.0046,0,0.0067,0,0.0315,0.0107,-0.0018,0.0052,0.0036,-0.0074
11/28/2003,-0.0005,-0.0031,0.0067,0.0037,-0.0078,-0.0064,-0.0216,0.0078,0,-0.006
12/1/2003,0.0107,-0.0143,0.0083,0.0037,0.0124,0.0085,0.0325,0.0013,0.0137,0.0208
12/2/2003,0.0006,-0.0048,-0.005,0.0009,0.0031,-0.0021,0.0096,0.0115,-0.003,0.0059
12/3/2003,0.0116,0.0191,0.0066,0.0136,-0.0109,0.0043,0.0071,0.0013,0.0147,0.0302
12/4/2003,-0.0025,-0.0032,-0.0083,0,-0.0109,0.0085,-0.0065,-0.0013,-0.0076,-0.01
12/5/2003,-0.0115,0.0016,-0.0134,-0.0127,-0.0206,-0.0021,-0.0102,0.0038,-0.0131,-0.0115
12/8/2003,-0.001,-0.0143,0.0017,-0.0018,-0.0113,-0.0021,-0.0127,-0.0063,0.0042,-0.0015
12/9/2003,0.006,-0.0016,0.015,0.0163,0.0065,0,0.0067,0.0127,0.0018,-0.0029
12/10/2003,-0.0088,-0.0443,-0.005,-0.0054,-0.0163,-0.0042,-0.0018,0.01,-0.0126,-0.0132
12/11/2003,0.0108,0.0491,0.0066,0.0063,0.0049,0.0189,0.0067,0.0111,0.0132,0.0088
12/12/2003,-0.001,0,-0.0066,-0.0054,-0.0098,0.0042,-0.0042,-0.0025,0.0012,0.0058
12/15/2003,0.0055,-0.0016,0.005,0.0045,0.0066,0.0062,0.0078,0.0037,0.0018,0.0101
12/16/2003,-0.0081,-0.0096,-0.0017,-0.0108,-0.0033,-0.0083,-0.0151,-0.0062,-0.0042,-0.0116
12/17/2003,-0.005,-0.0229,0.005,-0.01,-0.0115,0.0041,-0.0172,0.0025,-0.0006,-0.0088
12/18/2003,0.011,0,0.0082,0.0137,-0.0134,0.0306,0.0068,0.0012,0.0095,0.0088
12/19/2003,-0.0004,0.0131,0.0049,-0.0054,-0.0204,-0.004,0.0049,-0.0012,0.0024,0.0044
12/22/2003,-0.0047,0.0114,-0.0098,-0.0046,0.0119,0,-0.018,-0.0037,-0.0124,0.0029
12/23/2003,0.0054,0.0096,0,0.0073,0,0.008,0.0223,0.0123,0.0024,-0.0014
12/29/2003,0.0052,0.0016,0.0066,0.0081,-0.0085,0.002,0.0024,0.0012,0.0012,0.0101
12/30/2003,0.0078,0,0.0098,0.0099,0.017,-0.004,0.0181,-0.0024,0.0047,0.0199
1/5/2004,0.0171,0,0.0256,0.0246,0.0101,0.002,0.0283,0.029,0.0117,-0.0056
1/6/2004,0.0025,-0.0016,0.0063,0.0035,0.0083,-0.004,-0.007,-0.0048,0.011,-0.0128
1/7/2004,-0.0024,0,0,0,-0.0133,-0.0121,0.0006,-0.0024,0.0052,-0.0276
1/8/2004,0.0039,0.0973,0.0062,-0.0078,0.0034,-0.0102,-0.0195,0.0012,0.0108,-0.0059
1/9/2004,-0.0054,0.0029,-0.0031,-0.0026,-0.0151,-0.0124,-0.006,-0.0072,0.0011,-0.0119
1/12/2004,-0.0121,-0.0146,-0.0142,-0.0035,0.0218,-0.0084,-0.0072,-0.0109,-0.004,-0.0045
1/13/2004,0.0093,0.0416,0.0126,0.0061,0.005,-0.0042,0.031,0.0121,0.004,0.0398
1/14/2004,0.0117,0.0521,0.0062,0.0096,0.0099,0.0167,0.0105,-0.0024,0.0073,0.0172
1/15/2004,0.0012,0.0444,-0.0062,-0.0052,0.0194,-0.0041,0.0127,-0.0085,0.0045,0.0113
1/16/2004,0.0112,-0.0193,0.0109,0.0052,0.0269,0.0226,0.0165,0,0.0139,0.0167
1/19/2004,0.0007,-0.0224,0.0015,-0.0009,-0.0205,0.0081,0,-0.0061,-0.0055,0.0151
1/20/2004,-0.0058,-0.0107,0.0015,0,0.0174,-0.0101,-0.0085,-0.0099,-0.0089,-0.0041
1/21/2004,0.0035,-0.0013,0.0123,-0.0043,-0.0142,0.0182,-0.004,0.0111,0.005,0.0041
1/22/2004,0.0063,-0.0027,0.0076,0.0112,-0.0144,0.006,0.0119,0.0061,0.005,0.0108
1/23/2004,0.0072,0.0067,0.006,0.0051,0.0096,-0.002,0.0196,0.0012,0.0061,0.0107
1/26/2004,-0.0025,-0.03,-0.0091,-0.0026,-0.0016,0.0138,-0.0067,0.0036,0.0006,-0.0148
1/27/2004,0.0073,0.0286,0.0015,0.0026,0.0048,0.0156,0.0209,0.0048,0.0039,0.0067
1/28/2004,0.0022,0.0054,0.003,-0.0017,0.0126,0,-0.0044,0.0203,0.0027,0.0067
1/29/2004,-0.0061,-0.0271,-0.003,0.0017,0,0.0019,-0.0049,0.0035,-0.0127,-0.0188
1/30/2004,-0.0055,-0.0083,0.006,-0.0321,-0.0126,-0.0156,0.0077,-0.0035,0.0017,-0.0068
2/2/2004,0.009,0.0014,0.0015,0.0105,0.0016,0.0252,-0.0115,0,0.0121,0.0109
2/3/2004,-0.0093,-0.021,-0.003,-0.0132,-0.0112,-0.0096,-0.005,-0.0083,-0.0071,0.0027
2/4/2004,0.0071,-0.0014,0.0194,0.0167,0.0112,0,0.0083,-0.0024,0.0017,0.0013
2/5/2004,-0.003,0,0.003,0.0009,-0.0225,-0.0039,0.0017,-0.0012,-0.0133,-0.0095
2/6/2004,0.0091,0.0334,0.0073,0.0138,0.0161,-0.0078,0.0147,0.0083,0.01,0.0135
2/9/2004,0.0101,0.0027,0.0015,0.0034,0.0079,0.0117,-0.0076,0.0071,0.0256,0.0173
2/10/2004,0.0017,0.0027,-0.0088,-0.0009,0.0126,0,-0.0182,-0.0083,0.0239,0.0053
2/11/2004,0.0004,0.0068,-0.003,0,0.0062,-0.0019,0,0.0024,-0.0032,0.0039
2/12/2004,-0.006,-0.0014,-0.0015,-0.0077,-0.0047,-0.0136,0.01,-0.0059,0.0121,-0.0118
2/13/2004,0.0004,-0.0014,0.0074,0.0043,-0.0157,0,-0.01,0.0048,0.0088,0.004
2/16/2004,0.0016,-0.0054,0.0059,-0.0017,-0.0064,-0.0059,0.0258,0,-0.0067,0.0196
2/17/2004,0.0023,0.0189,0.0029,-0.0104,0.0064,0.0079,0.0076,0.0035,0.0073,0.0103
2/18/2004,-0.0073,-0.0368,-0.0088,-0.0096,-0.0064,-0.0039,-0.0038,0.0024,-0.0083,-0.0129
2/19/2004,0.0078,0.0977,0.0059,-0.0035,0.0221,0,0.0308,0.0035,-0.0021,0.0784
2/20/2004,-0.0031,-0.0255,0.0015,-0.0053,0.0093,-0.0079,0.0016,-0.0024,-0.0021,0.0166
2/23/2004,0.004,0.0128,0.0029,0.0044,0.0123,0.0099,-0.0116,-0.0024,0.0042,0.0082
2/24/2004,-0.0134,-0.0271,-0.0029,-0.0027,-0.0217,-0.0178,-0.0165,-0.0024,-0.0178,-0.0284
2/25/2004,0.0017,-0.0039,0.0102,0.0044,0.0093,-0.006,-0.0049,-0.0012,-0.0016,0.0048
2/26/2004,-0.0024,0.0374,-0.0323,-0.0035,0.0123,0.0218,-0.0016,-0.0024,0.0016,-0.0072
2/27/2004,0.0002,-0.0269,0,0.0089,0.0316,0.029,-0.0109,0.0024,-0.0117,0.0024
3/1/2004,0.0056,0.032,-0.0045,0.0098,0.0118,0.0152,0.0109,0.0106,0.0016,0.0072
3/2/2004,0.0112,0.0075,0.0015,0.0105,-0.0133,0.0075,0.0182,0.0047,0.029,-0.0048
3/3/2004,-0.0041,-0.005,-0.003,-0.007,0.0044,-0.0094,-0.0027,-0.0035,-0.0047,-0.0012
3/4/2004,0.0105,0.0063,0.003,0.0053,0.0219,0.0019,0.0159,-0.0012,0.0125,0.0319
3/5/2004,-0.0065,-0.0075,-0.006,-0.0177,-0.0029,-0.0075,-0.0116,-0.0047,-0.0031,0.0012
3/8/2004,-0.0019,-0.019,-0.0015,0,-0.0044,0,-0.0107,-0.0059,0.0041,0.0115
3/9/2004,-0.0044,-0.0352,0.006,0.0027,-0.0058,0.0019,-0.0059,-0.0083,-0.0119,-0.0035
3/10/2004,0.0031,-0.0027,0.009,0.0106,-0.0015,0.0057,-0.0081,0.0083,0.0047,-0.0316
3/11/2004,-0.0294,-0.038,-0.006,-0.0441,-0.0434,-0.0286,-0.0248,-0.0203,-0.0316,-0.0425
3/12/2004,-0.0011,-0.0069,-0.003,-0.0009,-0.0077,-0.0097,-0.005,0.0072,0.0027,-0.0075
3/15/2004,-0.0142,-0.0169,-0.0121,-0.0093,-0.0234,-0.0059,-0.0342,-0.0121,-0.0118,-0.0138
3/16/2004,0.0046,0.0252,-0.003,0.0037,0.0047,-0.0099,0.0081,-0.0049,0.0134,0.0188
3/17/2004,0.0081,0.0232,-0.003,0.0064,0.0047,0.0059,0.0097,0.0049,0.0127,0.0209
3/18/2004,-0.0146,-0.0274,-0.0169,-0.013,0.014,-0.0099,-0.0254,-0.0049,-0.0133,-0.0247
3/19/2004,0.0021,-0.0154,0.0077,0.0075,0.0092,-0.006,-0.0129,0.0024,0.0096,-0.0126
3/22/2004,-0.0275,-0.0461,-0.0234,-0.0358,-0.0566,-0.0141,-0.0143,-0.0037,-0.0317,-0.023
3/23/2004,0.0074,0.0175,0.0047,0.019,0.0192,-0.0143,0.0131,0.0061,0.0103,0.0218
3/24/2004,-0.0011,0.0014,-0.0031,-0.0019,-0.0176,0.0224,-0.0089,0.0012,-0.0027,-0.014
3/25/2004,0.0159,0.048,0.0047,0.0325,0.0129,-0.0061,0.0642,0.0144,0.0038,0.0266
3/26/2004,-0.0009,0.0205,0,-0.0092,0.0111,-0.0041,-0.0067,-0.006,0.0118,-0.0013
3/29/2004,0.0102,0.0134,0.014,0.0018,0.0094,0.0081,0.0135,0.0036,0.0101,0.0161
3/30/2004,-0.0037,-0.0121,0.0015,-0.0027,0.0308,-0.004,-0.0168,-0.0133,-0.0021,-0.0049
3/31/2004,-0.0008,0.0081,-0.0031,-0.0074,0.0313,0.004,-0.0114,0.0097,-0.0048,-0.0112
4/1/2004,0.0173,0.0173,0.0077,0.0129,-0.0015,0.0299,0.0204,0.0072,0.0205,0.0344
4/2/2004,0.0118,0.0195,0.0092,0.0046,0.0044,0.0098,0.0189,-0.0048,0.0119,0.031
4/5/2004,0.0053,0.0051,-0.0015,0.019,-0.0044,0.0058,-0.0083,0.0072,0.0031,0.0128
4/6/2004,-0.0083,-0.0039,-0.0092,-0.0126,-0.0118,-0.0078,-0.0022,0.0059,-0.001,-0.0105
4/7/2004,0.0007,-0.0091,0.0046,0.0036,0.0235,-0.0078,0.0033,-0.0083,-0.0041,-0.0035
4/8/2004,0.0056,0.0052,0.0031,0.0036,0.013,0.0328,-0.0134,0.0083,0.0026,0.0117
4/13/2004,0.0002,0.0052,0.0091,-0.009,0.0171,-0.0046,0.0056,0.0024,0.0112,0.0092
4/14/2004,-0.0075,-0.0143,0.0015,-0.0027,-0.007,0.0058,-0.0095,0,-0.0205,-0.0104
4/15/2004,0.004,0.0078,0.003,0.0252,-0.0114,0.0228,0.0067,-0.0024,-0.0194,0
4/16/2004,-0.0025,-0.017,-0.0076,0.0071,0.0157,0,-0.0101,-0.0047,-0.016,0.0035
4/19/2004,0.0031,0.0026,0.0076,0.0079,-0.0085,0.0093,-0.012,-0.0024,0.0054,-0.007
4/20/2004,0.0071,0.0361,0.006,0.007,0.0197,-0.0056,-0.0017,0.0012,0.0037,0.0058
4/21/2004,-0.0059,-0.0192,0.0119,-0.0026,-0.0298,-0.0019,-0.0098,-0.0024,-0.0172,-0.0117
4/22/2004,-0.0009,0.0154,0.0074,-0.0202,0.0043,-0.0038,-0.0041,-0.0096,0.0076,-0.0035
4/23/2004,0.0049,0.0114,0,-0.0018,0.0241,0.0094,-0.0017,0.0012,0.0123,0.0012
4/26/2004,0.0108,0.0063,0.0015,0.0342,-0.0056,0.0437,-0.0041,-0.0036,-0.0112,-0.0035
4/27/2004,-0.002,0.0223,-0.0044,-0.013,0.007,-0.009,0.0294,-0.0024,-0.0092,-0.0035
4/28/2004,-0.0131,-0.0412,-0.0024,-0.0123,-0.0183,-0.0109,-0.0259,0.0072,-0.0033,-0.0107
4/29/2004,-0.0016,-0.0324,0.0045,0.0132,-0.0172,-0.0055,-0.007,-0.0024,-0.0071,-0.0181
4/30/2004,-0.0016,-0.0403,-0.0151,0.0078,-0.0339,-0.0055,0.0023,0.0012,0.0098,-0.0012
5/3/2004,0.0073,0.0123,0.0121,0.0069,-0.006,-0.0111,0.0076,-0.0037,0.0167,0.0012
5/4/2004,0.0022,0.0094,0.009,0.0026,0.0075,0.0056,0.0184,-0.005,-0.0037,-0.0049
5/5/2004,0.0105,-0.0013,0.0119,0.0043,0.0074,0.0129,0.0068,0.0013,0.0212,0.0122
5/6/2004,-0.01,-0.0314,-0.0059,-0.006,-0.024,-0.0018,-0.0166,0.01,-0.0164,-0.0208
5/7/2004,-0.0008,-0.0224,0,0.006,-0.0107,0.0036,-0.0139,0.0012,-0.008,-0.0025
5/10/2004,-0.0324,-0.0494,-0.0301,-0.0259,-0.0473,-0.0315,-0.0406,-0.0276,-0.0456,-0.0302
5/11/2004,0.0143,0.0479,0.0122,0.0139,0.0239,0.0038,0.0223,0.0126,0.014,0.0139
5/12/2004,-0.0138,-0.0332,-0.0061,-0.0113,-0.0207,-0.017,-0.0211,-0.0063,-0.0072,-0.0216
5/13/2004,0.0123,0.0146,0.0076,0.0104,0.0064,0.0189,0.0115,-0.0063,0.0232,0.0077
5/14/2004,-0.0052,-0.0264,-0.003,-0.0061,-0.008,0.0056,-0.0188,-0.0064,-0.0088,-0.0115
5/17/2004,-0.0137,-0.0347,-0.0061,-0.0052,-0.0245,-0.0131,-0.0438,-0.0168,-0.0139,-0.0248
5/18/2004,0.0054,0.0436,0.0046,0.0052,0.0115,0.0075,0.0272,0.0129,0,0.0196
5/19/2004,0.0126,0.0375,0,0.0017,0.0416,0.0112,0.0188,0.014,0.0232,0.0369
5/21/2004,-0.0114,-0.0014,-0.0168,-0.0184,-0.019,-0.0093,-0.01,-0.0089,-0.011,-0.0126
5/24/2004,0.0065,0.0028,0.0031,0.0062,0.0032,0.0037,0.0025,0.0038,0.0121,0.0138
5/25/2004,-0.0062,-0.0272,-0.0031,-0.0026,-0.0016,-0.0112,-0.0157,-0.0077,-0.0066,-0.0164
5/26/2004,0.0044,0.0044,0.0061,0.0035,0.0236,0.0038,-0.0057,0.0128,0.0038,0.0013
5/27/2004,0.006,0.0172,0.0091,0,0.0093,0.0019,0.0102,0.0051,0.0049,0.0163
5/28/2004,-0.0139,-0.0043,-0.0107,-0.0133,-0.0046,-0.0132,-0.0172,-0.0165,-0.0225,-0.0163
6/1/2004,-0.0067,-0.0129,-0.0077,-0.0018,-0.0124,-0.0133,0.0026,-0.0013,-0.005,-0.0089
6/2/2004,0.0075,0.0271,0.0077,0.0089,0.0354,0.0038,-0.0013,0.0013,0.0061,0.0026
6/3/2004,0.0051,-0.0113,0.0137,0.0027,-0.003,0.0019,-0.0051,0,0.0061,0.0076
6/4/2004,0.0049,0.0113,-0.0015,0.0026,-0.0015,0.0076,0.0179,0.0077,0.0061,0.0063
6/7/2004,0.0098,0.0168,0.009,0.0087,0.0091,-0.0038,0.0195,0.0152,0.0104,0.0248
6/8/2004,-0.0019,-0.0097,-0.0045,0.0061,-0.006,-0.0096,-0.0075,0,-0.0022,-0.0037
6/9/2004,-0.0032,-0.007,0.0015,-0.0009,0.009,-0.0116,-0.0057,-0.0075,0.0016,-0.0224
6/10/2004,-0.0061,-0.0085,-0.003,-0.007,-0.006,-0.0176,-0.0038,-0.0089,-0.0033,-0.0063
6/11/2004,0.0017,0.0141,-0.003,0,0.0045,0.0079,0.0013,0.0038,0.0033,-0.0013
6/14/2004,-0.01,-0.0488,-0.0061,-0.0096,-0.0167,-0.0118,-0.0051,0.0038,-0.0115,-0.0102
6/15/2004,0.0067,0.0146,0.0046,0.0079,0.0122,0.0118,0.0057,0.0126,0.0033,0.0165
6/16/2004,0.0067,0.0072,0.0045,0.0009,0.003,0.0194,0.0044,0.0099,0.0114,0.0063
6/17/2004,-0.0007,-0.013,0.003,-0.0017,0.006,-0.0058,0.0119,-0.0087,-0.0043,-0.0025
6/18/2004,-0.0022,-0.0044,-0.0015,0,-0.009,0.0019,-0.0094,0.0112,-0.0038,-0.0152
6/21/2004,0.004,0,0.006,0.0061,-0.0045,0.0019,-0.0006,0.0061,0.0016,0.0025
6/22/2004,-0.0102,0.0087,0.003,-0.0123,-0.02,-0.0116,-0.0082,-0.0012,-0.0221,-0.0141
6/23/2004,-0.0008,0.013,0.003,-0.0009,0.0215,-0.0039,-0.0146,0.0025,-0.0056,-0.0039
6/24/2004,0.0036,-0.013,0.0059,-0.0044,0.0045,0.002,0.0197,0.0061,-0.0006,0.0129
6/25/2004,0.0012,-0.0205,0,0,-0.006,-0.0039,0.0063,-0.0061,0.0022,0
6/28/2004,0.0044,0.0292,0.0044,-0.0027,0.0106,-0.0099,0.0216,0.0085,0.005,0.0177
6/29/2004,-0.0032,-0.0116,-0.003,-0.0018,-0.006,-0.002,-0.0068,0.0036,-0.0022,0
6/30/2004,-0.0122,-0.0029,-0.0119,-0.0179,-0.0122,-0.016,0.0018,0.0012,-0.0152,-0.0063
7/1/2004,0.0012,-0.0029,0.0045,0.0036,0.0137,0.01,-0.0124,-0.0061,-0.0068,-0.0025
7/2/2004,-0.0034,-0.0015,-0.0075,-0.0045,-0.003,0.0139,-0.01,-0.0037,-0.0029,-0.0102
7/5/2004,-0.0033,-0.0133,-0.0045,-0.0073,-0.0076,-0.0039,-0.0013,-0.0024,0.0017,0
7/6/2004,-0.0069,-0.0075,0.003,-0.0073,-0.0061,-0.004,-0.0261,0.0049,-0.0103,-0.0168
7/7/2004,-0.0015,0.0089,-0.0015,-0.0019,0,0,-0.0071,0.0049,-0.0029,0.0026
7/8/2004,0.0067,0,0.009,0.0101,-0.003,0.0196,-0.0033,0.0024,0.0006,0.0052
7/9/2004,-0.0055,-0.0045,-0.009,-0.0046,-0.0046,-0.0137,0.0026,-0.0048,-0.0041,0
7/12/2004,-0.0028,-0.012,0.0015,0.0018,-0.0109,-0.0119,-0.0085,0.0036,-0.0047,-0.0117
7/13/2004,-0.0003,0.0045,0.0045,-0.0009,0.0078,-0.004,-0.0039,0.0024,-0.0012,0.0026
